ABUNDANCE,BIOMAS,GENUS_SPECIES,SAMPLE_DESC,PLOT,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
5.91,20.35,"Diacyclops thomasi",30_8_1982_43.21028_-75.92278,,43.210280,-75.922780,30,8,1982
5.91,10.02,"Diacyclops thomasi",18_8_1981_43.22111_-76.04444,,43.221110,-76.044440,18,8,1981
5.91,17.84,"Diacyclops thomasi",12_9_1983_43.19472_-75.85361,,43.194720,-75.853610,12,9,1983
5.91,16.57,"Diaptomus minutus",15_2_2005_43.18083_-75.92639,,43.180830,-75.926390,15,2,2005
5.91,2.41,"Skistodiaptomus oregonensis",12_9_2005_43.17833_-75.9475,,43.178330,-75.947500,12,9,2005
5.91,13.57,"Eubosmina coregoni",31_10_1983_43.21028_-75.92278,,43.210280,-75.922780,31,10,1983
5.91,82.57,"Diaptomus sicilis",19_8_2002_43.17833_-75.9475,,43.178330,-75.947500,19,8,2002
5.92,7.07,"Bosmina longirostris",18_9_2006_43.18083_-75.92639,,43.180830,-75.926390,18,9,2006
5.92,8.79,"Bosmina longirostris",31_8_2000_43.22111_-76.04444,,43.221110,-76.044440,31,8,2000
5.92,13.34,"Diacyclops thomasi",31_8_2000_43.22111_-76.04444,,43.221110,-76.044440,31,8,2000
5.92,10.53,"Diacyclops thomasi",23_5_1995_43.21028_-75.92278,,43.210280,-75.922780,23,5,1995
5.92,6.33,"Diaptomus minutus",26_5_2005_43.21028_-75.92278,,43.210280,-75.922780,26,5,2005
5.93,23.76,"Bosmina longirostris",21_5_1982_43.18083_-75.92639,,43.180830,-75.926390,21,5,1982
5.93,9.58,"Bosmina longirostris",7_11_1985_43.21028_-75.92278,,43.210280,-75.922780,7,11,1985
5.93,5.06,"Chydorus sphaericus",23_10_1985_43.22111_-76.04444,,43.221110,-76.044440,23,10,1985
5.93,130.54,"Daphnia pulicaria",16_11_1994_43.21028_-75.92278,,43.210280,-75.922780,16,11,1994
5.93,9.85,"Diacyclops thomasi",23_8_1983_43.22111_-76.04444,,43.221110,-76.044440,23,8,1983
5.93,7.26,"Diacyclops thomasi",11_9_1989_43.19472_-75.85361,,43.194720,-75.853610,11,9,1989
5.93,15.98,"Diaptomus minutus",25_7_1983_43.21028_-75.92278,,43.210280,-75.922780,25,7,1983
5.93,22.17,"Skistodiaptomus oregonensis",9_9_1985_43.18611_-75.77083,,43.186110,-75.770830,9,9,1985
5.93,41.6,"Skistodiaptomus oregonensis",26_5_1998_43.19472_-75.85361,,43.194720,-75.853610,26,5,1998
5.93,24.21,"Mesocyclops edax",9_9_1985_43.18611_-75.77083,,43.186110,-75.770830,9,9,1985
5.93,20.79,"Mesocyclops edax",28_7_2003_43.22111_-76.04444,,43.221110,-76.044440,28,7,2003
5.94,2.51,"Bosmina longirostris",10_8_1981_43.22111_-76.04444,,43.221110,-76.044440,10,8,1981
5.94,83.2,"Daphnia mendotae",25_7_1990_43.22111_-76.04444,,43.221110,-76.044440,25,7,1990
5.94,42.12,"Daphnia mendotae",1_7_1985_43.22111_-76.04444,,43.221110,-76.044440,1,7,1985
5.94,77.26,"Daphnia mendotae",31_5_2005_43.18083_-75.92639,,43.180830,-75.926390,31,5,2005
5.94,143.51,"Daphnia pulicaria",15_7_1986_43.19472_-75.85361,,43.194720,-75.853610,15,7,1986
5.94,45.02,"Diaphanosoma sp",1_8_1977_43.18083_-75.92639,,43.180830,-75.926390,1,8,1977
5.94,7.49,"Diaptomus minutus",28_8_1991_43.18083_-75.92639,,43.180830,-75.926390,28,8,1991
5.94,31.32,"Diaptomus minutus",7_10_1986_43.19472_-75.85361,,43.194720,-75.853610,7,10,1986
5.94,26.57,"Diaptomus minutus",27_8_2001_43.21028_-75.92278,,43.210280,-75.922780,27,8,2001
5.94,38.21,"Skistodiaptomus oregonensis",24_9_1991_43.22111_-76.04444,,43.221110,-76.044440,24,9,1991
5.94,18.22,"Skistodiaptomus oregonensis",17_5_2006_43.18083_-75.92639,,43.180830,-75.926390,17,5,2006
5.94,30.55,"Mesocyclops edax",25_8_2003_43.22111_-76.04444,,43.221110,-76.044440,25,8,2003
5.95,3.91,"Chydorus sphaericus",29_8_2005_43.19472_-75.85361,,43.194720,-75.853610,29,8,2005
5.95,75.04,"Daphnia mendotae",14_7_2003_43.22111_-76.04444,,43.221110,-76.044440,14,7,2003
5.95,13.66,"Diacyclops thomasi",2_9_2004_43.19472_-75.85361,,43.194720,-75.853610,2,9,2004
5.95,28.51,"Mesocyclops edax",19_10_2001_43.21028_-75.92278,,43.210280,-75.922780,19,10,2001
5.96,5.97,"Bosmina longirostris",8_10_1984_43.19472_-75.85361,,43.194720,-75.853610,8,10,1984
5.96,113.1,"Daphnia pulicaria",5_7_1977_43.18083_-75.92639,,43.180830,-75.926390,5,7,1977
5.96,11.07,"Diacyclops thomasi",28_9_1982_43.19472_-75.85361,,43.194720,-75.853610,28,9,1982
5.96,11.37,"Diacyclops thomasi",9_8_2004_43.18611_-75.77083,,43.186110,-75.770830,9,8,2004
5.96,31.95,"Skistodiaptomus oregonensis",9_8_2004_43.18611_-75.77083,,43.186110,-75.770830,9,8,2004
5.96,25.61,"Skistodiaptomus oregonensis",2_11_2000_43.22111_-76.04444,,43.221110,-76.044440,2,11,2000
5.96,41.54,"Mesocyclops edax",24_7_1985_43.22111_-76.04444,,43.221110,-76.044440,24,7,1985
5.97,181.28,"Daphnia pulicaria",8_8_1988_43.21028_-75.92278,,43.210280,-75.922780,8,8,1988
5.97,29.43,"Diaphanosoma sp",12_8_1998_43.22111_-76.04444,,43.221110,-76.044440,12,8,1998
5.97,9.28,"Diaptomus minutus",22_9_1975_43.18083_-75.92639,,43.180830,-75.926390,22,9,1975
5.97,33.65,"Diaptomus minutus",11_7_1988_43.18083_-75.92639,,43.180830,-75.926390,11,7,1988
5.97,67.53,"Epischura lacustris",9_8_1993_43.18083_-75.92639,,43.180830,-75.926390,9,8,1993
5.97,98.65,"Mesocyclops edax",15_7_1992_43.21028_-75.92278,,43.210280,-75.922780,15,7,1992
5.97,52.84,"Mesocyclops edax",23_5_1988_43.18611_-75.77083,,43.186110,-75.770830,23,5,1988
5.98,179.27,"Daphnia pulicaria",30_7_1984_43.21028_-75.92278,,43.210280,-75.922780,30,7,1984
5.98,11.47,"Diacyclops thomasi",4_5_1995_43.18083_-75.92639,,43.180830,-75.926390,4,5,1995
5.98,11.54,"Diacyclops thomasi",16_10_1984_43.22111_-76.04444,,43.221110,-76.044440,16,10,1984
5.98,1.6,"Diaptomus minutus",1_8_1977_43.22111_-76.04444,,43.221110,-76.044440,1,8,1977
5.98,6.97,"Diaptomus minutus",6_8_1991_43.21028_-75.92278,,43.210280,-75.922780,6,8,1991
5.98,7.06,"Diaptomus minutus",26_7_1999_43.18083_-75.92639,,43.180830,-75.926390,26,7,1999
5.98,27.16,"Skistodiaptomus oregonensis",29_7_2002_43.18083_-75.92639,,43.180830,-75.926390,29,7,2002
5.98,12.49,"Skistodiaptomus oregonensis",27_6_1985_43.18083_-75.92639,,43.180830,-75.926390,27,6,1985
5.98,39.09,"Mesocyclops edax",12_9_2005_43.19472_-75.85361,,43.194720,-75.853610,12,9,2005
5.98,6.1,"Calanoid copepodid",9_7_2001_43.19472_-75.85361,,43.194720,-75.853610,9,7,2001
5.99,16.45,"Diacyclops thomasi",30_9_1998_43.22111_-76.04444,,43.221110,-76.044440,30,9,1998
5.99,12.07,"Diacyclops thomasi",31_10_1988_43.22111_-76.04444,,43.221110,-76.044440,31,10,1988
5.99,9.78,"Diacyclops thomasi",14_8_2006_43.18083_-75.92639,,43.180830,-75.926390,14,8,2006
5.99,32.28,"Diaptomus minutus",18_10_1982_43.18083_-75.92639,,43.180830,-75.926390,18,10,1982
5.99,18.73,"Diaptomus minutus",5_9_2006_43.22111_-76.04444,,43.221110,-76.044440,5,9,2006
5.99,39.76,"Skistodiaptomus oregonensis",11_7_2000_43.18611_-75.77083,,43.186110,-75.770830,11,7,2000
5.99,49.75,"Mesocyclops edax",24_7_1985_43.21028_-75.92278,,43.210280,-75.922780,24,7,1985
6,93.3,"Daphnia pulicaria",7_9_1976_43.21028_-75.92278,,43.210280,-75.922780,7,9,1976
6,159.5,"Daphnia pulicaria",23_8_1976_43.19472_-75.85361,,43.194720,-75.853610,23,8,1976
6,125.7,"Daphnia pulicaria",19_7_1976_43.21028_-75.92278,,43.210280,-75.922780,19,7,1976
6,10.02,"Diacyclops thomasi",2_7_1984_43.21028_-75.92278,,43.210280,-75.922780,2,7,1984
6.01,4.81,"Bosmina longirostris",20_6_1988_43.18611_-75.77083,,43.186110,-75.770830,20,6,1988
6.01,4.63,"Chydorus sphaericus",23_8_1995_43.19472_-75.85361,,43.194720,-75.853610,23,8,1995
6.01,2.81,"Chydorus sphaericus",15_7_1975_43.22111_-76.04444,,43.221110,-76.044440,15,7,1975
6.01,36.59,"Daphnia retrocurva",10_10_1988_43.21028_-75.92278,,43.210280,-75.922780,10,10,1988
6.01,32.26,"Diacyclops thomasi",8_9_2003_43.18611_-75.77083,,43.186110,-75.770830,8,9,2003
6.01,14.93,"Diacyclops thomasi",19_5_2004_43.19472_-75.85361,,43.194720,-75.853610,19,5,2004
6.01,6.21,"Diaphanosoma sp",8_9_2003_43.18611_-75.77083,,43.186110,-75.770830,8,9,2003
6.01,4.14,"Diaptomus minutus",17_5_1983_43.22111_-76.04444,,43.221110,-76.044440,17,5,1983
6.01,21.36,"Diaptomus minutus",10_7_2006_43.18083_-75.92639,,43.180830,-75.926390,10,7,2006
6.01,28.2,"Skistodiaptomus oregonensis",24_10_2005_43.19472_-75.85361,,43.194720,-75.853610,24,10,2005
6.01,13.82,"Eubosmina coregoni",10_10_1988_43.21028_-75.92278,,43.210280,-75.922780,10,10,1988
6.01,39.73,"Mesocyclops edax",8_9_2003_43.18611_-75.77083,,43.186110,-75.770830,8,9,2003
6.01,1.02,"Calanoid copepodid",12_9_2005_43.18611_-75.77083,,43.186110,-75.770830,12,9,2005
6.02,5.95,"Bosmina longirostris",19_10_1987_43.18611_-75.77083,,43.186110,-75.770830,19,10,1987
6.02,4.26,"Chydorus sphaericus",29_8_2005_43.17833_-75.9475,,43.178330,-75.947500,29,8,2005
6.02,57.62,"Daphnia mendotae",18_10_2004_43.21028_-75.92278,,43.210280,-75.922780,18,10,2004
6.02,130.6,"Daphnia pulicaria",13_6_1977_43.18083_-75.92639,,43.180830,-75.926390,13,6,1977
6.02,10.81,"Diacyclops thomasi",12_5_2003_43.17833_-75.9475,,43.178330,-75.947500,12,5,2003
6.02,15.14,"Diacyclops thomasi",12_8_1986_43.18083_-75.92639,,43.180830,-75.926390,12,8,1986
6.02,8.88,"Diacyclops thomasi",21_8_1991_43.19472_-75.85361,,43.194720,-75.853610,21,8,1991
6.02,84.56,"Diaptomus minutus",3_4_1981_43.18083_-75.92639,,43.180830,-75.926390,3,4,1981
6.02,41.47,"Mesocyclops edax",1_7_1985_43.21028_-75.92278,,43.210280,-75.922780,1,7,1985
6.03,75.36,"Daphnia mendotae",22_9_1997_43.21028_-75.92278,,43.210280,-75.922780,22,9,1997
6.03,98.32,"Daphnia pulicaria",31_5_2005_43.17833_-75.9475,,43.178330,-75.947500,31,5,2005
6.03,147,"Daphnia pulicaria",18_6_1979_43.19472_-75.85361,,43.194720,-75.853610,18,6,1979
6.03,10.37,"Diacyclops thomasi",21_8_1991_43.18611_-75.77083,,43.186110,-75.770830,21,8,1991
6.03,3.07,"Diaphanosoma sp",16_9_2003_43.19472_-75.85361,,43.194720,-75.853610,16,9,2003
6.03,41.24,"Skistodiaptomus oregonensis",16_9_2003_43.19472_-75.85361,,43.194720,-75.853610,16,9,2003
6.03,28.64,"Mesocyclops edax",29_8_1985_43.18083_-75.92639,,43.180830,-75.926390,29,8,1985
6.03,5.25,"Calanoid copepodid",25_6_2001_43.18083_-75.92639,,43.180830,-75.926390,25,6,2001
6.04,8.1,"Bosmina longirostris",24_9_2002_43.18611_-75.77083,,43.186110,-75.770830,24,9,2002
6.04,17,"Bosmina longirostris",17_11_1992_43.18083_-75.92639,,43.180830,-75.926390,17,11,1992
6.04,3.07,"Chydorus sphaericus",24_9_1992_43.18083_-75.92639,,43.180830,-75.926390,24,9,1992
6.04,51.28,"Daphnia mendotae",24_9_2002_43.18611_-75.77083,,43.186110,-75.770830,24,9,2002
6.04,57.46,"Daphnia mendotae",19_10_2005_43.21028_-75.92278,,43.210280,-75.922780,19,10,2005
6.04,53.68,"Daphnia mendotae",17_5_1983_43.19472_-75.85361,,43.194720,-75.853610,17,5,1983
6.04,90.1,"Daphnia mendotae",12_7_1999_43.21028_-75.92278,,43.210280,-75.922780,12,7,1999
6.04,124.61,"Daphnia pulicaria",1_11_1996_43.19472_-75.85361,,43.194720,-75.853610,1,11,1996
6.04,47.11,"Skistodiaptomus oregonensis",22_7_1991_43.21028_-75.92278,,43.210280,-75.922780,22,7,1991
6.04,143.41,"Epischura lacustris",8_7_1985_43.18083_-75.92639,,43.180830,-75.926390,8,7,1985
6.04,12.29,"Eubosmina coregoni",19_10_2005_43.21028_-75.92278,,43.210280,-75.922780,19,10,2005
6.04,36.2,"Mesocyclops edax",22_10_1990_43.21028_-75.92278,,43.210280,-75.922780,22,10,1990
6.05,214.47,"Daphnia pulicaria",8_11_1994_43.21028_-75.92278,,43.210280,-75.922780,8,11,1994
6.05,14.65,"Diacyclops thomasi",20_5_1991_43.22111_-76.04444,,43.221110,-76.044440,20,5,1991
6.05,13.93,"Diacyclops thomasi",28_8_1991_43.18611_-75.77083,,43.186110,-75.770830,28,8,1991
6.05,7.67,"Diaptomus minutus",23_8_1982_43.22111_-76.04444,,43.221110,-76.044440,23,8,1982
6.05,7.32,"Diaptomus minutus",1_7_1991_43.18083_-75.92639,,43.180830,-75.926390,1,7,1991
6.05,52.04,"Skistodiaptomus oregonensis",22_8_2001_43.19472_-75.85361,,43.194720,-75.853610,22,8,2001
6.05,116.9,"Skistodiaptomus oregonensis",22_8_1997_43.18083_-75.92639,,43.180830,-75.926390,22,8,1997
6.05,8.22,"Eubosmina coregoni",5_10_1989_43.21028_-75.92278,,43.210280,-75.922780,5,10,1989
6.06,5.33,"Bosmina longirostris",29_9_2003_43.17833_-75.9475,,43.178330,-75.947500,29,9,2003
6.06,65.66,"Daphnia mendotae",22_6_1998_43.19472_-75.85361,,43.194720,-75.853610,22,6,1998
6.06,64.95,"Daphnia pulicaria",9_7_1996_43.18083_-75.92639,,43.180830,-75.926390,9,7,1996
6.06,6.18,"Diacyclops thomasi",9_10_2006_43.17833_-75.9475,,43.178330,-75.947500,9,10,2006
6.06,7.86,"Diacyclops thomasi",18_6_1984_43.18611_-75.77083,,43.186110,-75.770830,18,6,1984
6.06,4.23,"Diaptomus minutus",9_8_1982_43.18611_-75.77083,,43.186110,-75.770830,9,8,1982
6.06,17.35,"Diaptomus minutus",2_8_1993_43.19472_-75.85361,,43.194720,-75.853610,2,8,1993
6.06,42.84,"Skistodiaptomus oregonensis",18_6_1987_43.19472_-75.85361,,43.194720,-75.853610,18,6,1987
6.06,21.94,"Skistodiaptomus oregonensis",30_9_2002_43.19472_-75.85361,,43.194720,-75.853610,30,9,2002
6.06,71.12,"Skistodiaptomus oregonensis",6_7_2000_43.22111_-76.04444,,43.221110,-76.044440,6,7,2000
6.06,11.15,"Eubosmina coregoni",22_5_1984_43.22111_-76.04444,,43.221110,-76.044440,22,5,1984
6.06,2.42,"Calanoid copepodid",30_9_2002_43.19472_-75.85361,,43.194720,-75.853610,30,9,2002
6.07,92.12,"Daphnia pulicaria",5_6_1989_43.21028_-75.92278,,43.210280,-75.922780,5,6,1989
6.07,310.68,"Daphnia pulicaria",2_8_1993_43.18083_-75.92639,,43.180830,-75.926390,2,8,1993
6.07,35.47,"Diaptomus minutus",3_2_2003_43.18083_-75.92639,,43.180830,-75.926390,3,2,2003
6.07,32.94,"Diaptomus minutus",8_9_1988_43.18083_-75.92639,,43.180830,-75.926390,8,9,1988
6.07,2.23,"Diaptomus minutus",28_6_1999_43.21028_-75.92278,,43.210280,-75.922780,28,6,1999
6.07,99.77,"Skistodiaptomus oregonensis",27_8_1997_43.18611_-75.77083,,43.186110,-75.770830,27,8,1997
6.07,27.69,"Skistodiaptomus oregonensis",23_8_1999_43.22111_-76.04444,,43.221110,-76.044440,23,8,1999
6.07,13.88,"Skistodiaptomus oregonensis",2_8_2005_43.19472_-75.85361,,43.194720,-75.853610,2,8,2005
6.07,16.58,"Mesocyclops edax",22_8_2006_43.17833_-75.9475,,43.178330,-75.947500,22,8,2006
6.07,25.74,"Mesocyclops edax",29_8_1985_43.18611_-75.77083,,43.186110,-75.770830,29,8,1985
6.08,5.03,"Chydorus sphaericus",4_10_1982_43.21028_-75.92278,,43.210280,-75.922780,4,10,1982
6.08,10.97,"Diacyclops thomasi",21_6_1977_43.18083_-75.92639,,43.180830,-75.926390,21,6,1977
6.08,14.6,"Skistodiaptomus oregonensis",12_7_2005_43.18611_-75.77083,,43.186110,-75.770830,12,7,2005
6.09,6.03,"Chydorus sphaericus",21_10_1999_43.19472_-75.85361,,43.194720,-75.853610,21,10,1999
6.09,65.4,"Daphnia mendotae",19_9_1988_43.22111_-76.04444,,43.221110,-76.044440,19,9,1988
6.09,81.73,"Daphnia mendotae",28_5_1999_43.19472_-75.85361,,43.194720,-75.853610,28,5,1999
6.09,81.75,"Daphnia pulicaria",1_5_1989_43.21028_-75.92278,,43.210280,-75.922780,1,5,1989
6.09,103,"Daphnia pulicaria",23_7_1979_43.22111_-76.04444,,43.221110,-76.044440,23,7,1979
6.09,27.45,"Diacyclops thomasi",26_5_1982_43.18083_-75.92639,,43.180830,-75.926390,26,5,1982
6.09,11.3,"Diacyclops thomasi",26_7_1982_43.21028_-75.92278,,43.210280,-75.922780,26,7,1982
6.09,4.63,"Diaptomus minutus",26_6_1989_43.18083_-75.92639,,43.180830,-75.926390,26,6,1989
6.09,14.39,"Diaptomus minutus",2_8_1993_43.21028_-75.92278,,43.210280,-75.922780,2,8,1993
6.09,77.95,"Diaptomus minutus",17_10_1979_43.18083_-75.92639,,43.180830,-75.926390,17,10,1979
6.09,44.07,"Skistodiaptomus oregonensis",21_6_1999_43.21028_-75.92278,,43.210280,-75.922780,21,6,1999
6.09,10.07,"Eubosmina coregoni",17_9_1998_43.21028_-75.92278,,43.210280,-75.922780,17,9,1998
6.09,25.16,"Mesocyclops edax",6_9_2002_43.17833_-75.9475,,43.178330,-75.947500,6,9,2002
6.1,64.78,"Daphnia mendotae",23_8_1983_43.18611_-75.77083,,43.186110,-75.770830,23,8,1983
6.1,141.18,"Daphnia pulicaria",16_7_1984_43.21028_-75.92278,,43.210280,-75.922780,16,7,1984
6.1,121,"Daphnia pulicaria",7_6_1976_43.21028_-75.92278,,43.210280,-75.922780,7,6,1976
6.1,285.29,"Daphnia pulicaria",7_6_1993_43.18611_-75.77083,,43.186110,-75.770830,7,6,1993
6.1,12.05,"Diacyclops thomasi",25_5_2006_43.21028_-75.92278,,43.210280,-75.922780,25,5,2006
6.1,1.76,"Diaptomus minutus",13_9_1982_43.18083_-75.92639,,43.180830,-75.926390,13,9,1982
6.1,28.22,"Skistodiaptomus oregonensis",7_10_1985_43.19472_-75.85361,,43.194720,-75.853610,7,10,1985
6.1,21.27,"Skistodiaptomus oregonensis",23_5_1994_43.21028_-75.92278,,43.210280,-75.922780,23,5,1994
6.1,26.96,"Skistodiaptomus oregonensis",26_6_1989_43.19472_-75.85361,,43.194720,-75.853610,26,6,1989
6.1,43.29,"Mesocyclops edax",29_9_1997_43.19472_-75.85361,,43.194720,-75.853610,29,9,1997
6.1,4.43,"Calanoid copepodid",3_7_2001_43.18611_-75.77083,,43.186110,-75.770830,3,7,2001
6.11,10.93,"Bosmina longirostris",11_11_1985_43.18611_-75.77083,,43.186110,-75.770830,11,11,1985
6.11,49.49,"Daphnia mendotae",13_6_1988_43.19472_-75.85361,,43.194720,-75.853610,13,6,1988
6.11,109.62,"Daphnia mendotae",4_8_1986_43.18611_-75.77083,,43.186110,-75.770830,4,8,1986
6.11,103.33,"Daphnia pulicaria",9_7_1984_43.21028_-75.92278,,43.210280,-75.922780,9,7,1984
6.11,9.49,"Diacyclops thomasi",4_9_1984_43.18611_-75.77083,,43.186110,-75.770830,4,9,1984
6.11,7.58,"Diaptomus minutus",25_6_1975_43.18083_-75.92639,,43.180830,-75.926390,25,6,1975
6.11,2.6,"Diaptomus minutus",22_8_1990_43.18083_-75.92639,,43.180830,-75.926390,22,8,1990
6.11,57.21,"Skistodiaptomus oregonensis",4_9_1990_43.19472_-75.85361,,43.194720,-75.853610,4,9,1990
6.11,104.23,"Epischura lacustris",6_7_1993_43.19472_-75.85361,,43.194720,-75.853610,6,7,1993
6.11,33.98,"Mesocyclops edax",9_9_1985_43.18083_-75.92639,,43.180830,-75.926390,9,9,1985
6.12,4.03,"Chydorus sphaericus",5_10_1987_43.19472_-75.85361,,43.194720,-75.853610,5,10,1987
6.12,63.56,"Daphnia mendotae",6_10_2003_43.19472_-75.85361,,43.194720,-75.853610,6,10,2003
6.12,124.3,"Daphnia pulicaria",6_9_2000_43.19472_-75.85361,,43.194720,-75.853610,6,9,2000
6.12,331.91,"Daphnia pulicaria",25_7_1994_43.19472_-75.85361,,43.194720,-75.853610,25,7,1994
6.12,3.74,"Diaptomus minutus",5_7_2000_43.18083_-75.92639,,43.180830,-75.926390,5,7,2000
6.12,6.72,"Diaptomus minutus",15_8_2005_43.21028_-75.92278,,43.210280,-75.922780,15,8,2005
6.12,14.27,"Skistodiaptomus oregonensis",27_6_1985_43.21028_-75.92278,,43.210280,-75.922780,27,6,1985
6.12,31.58,"Skistodiaptomus oregonensis",24_7_1989_43.22111_-76.04444,,43.221110,-76.044440,24,7,1989
6.12,132.18,"Epischura lacustris",25_6_1990_43.22111_-76.04444,,43.221110,-76.044440,25,6,1990
6.12,6.24,"Eubosmina coregoni",28_8_1991_43.21028_-75.92278,,43.210280,-75.922780,28,8,1991
6.13,29.05,"Daphnia retrocurva",10_10_1983_43.22111_-76.04444,,43.221110,-76.044440,10,10,1983
6.13,34.6,"Diaptomus minutus",29_10_1984_43.19472_-75.85361,,43.194720,-75.853610,29,10,1984
6.13,11.38,"Calanoid copepodid",22_7_2002_43.21028_-75.92278,,43.210280,-75.922780,22,7,2002
6.14,5.34,"Bosmina longirostris",13_10_1987_43.18083_-75.92639,,43.180830,-75.926390,13,10,1987
6.14,5.99,"Bosmina longirostris",20_9_2004_43.17833_-75.9475,,43.178330,-75.947500,20,9,2004
6.14,73.99,"Daphnia mendotae",3_8_1998_43.19472_-75.85361,,43.194720,-75.853610,3,8,1998
6.14,77.35,"Daphnia mendotae",5_6_2001_43.18083_-75.92639,,43.180830,-75.926390,5,6,2001
6.14,39.59,"Daphnia pulicaria",10_9_2002_43.18083_-75.92639,,43.180830,-75.926390,10,9,2002
6.14,85.47,"Daphnia pulicaria",13_6_1988_43.18083_-75.92639,,43.180830,-75.926390,13,6,1988
6.14,18.94,"Diacyclops thomasi",28_4_1986_43.18083_-75.92639,,43.180830,-75.926390,28,4,1986
6.14,15.88,"Diacyclops thomasi",9_8_1982_43.18611_-75.77083,,43.186110,-75.770830,9,8,1982
6.14,23.66,"Diacyclops thomasi",24_5_1993_43.22111_-76.04444,,43.221110,-76.044440,24,5,1993
6.14,11.39,"Diacyclops thomasi",2_7_1990_43.22111_-76.04444,,43.221110,-76.044440,2,7,1990
6.14,2.88,"Diaptomus minutus",9_9_1991_43.18083_-75.92639,,43.180830,-75.926390,9,9,1991
6.14,23.55,"Diaptomus minutus",10_9_2002_43.17833_-75.9475,,43.178330,-75.947500,10,9,2002
6.14,25.25,"Diaptomus minutus",12_5_1977_43.18083_-75.92639,,43.180830,-75.926390,12,5,1977
6.14,91.55,"Epischura lacustris",27_6_2005_43.18611_-75.77083,,43.186110,-75.770830,27,6,2005
6.14,49.42,"Mesocyclops edax",5_8_1985_43.22111_-76.04444,,43.221110,-76.044440,5,8,1985
6.14,29.55,"Mesocyclops edax",30_9_1985_43.18083_-75.92639,,43.180830,-75.926390,30,9,1985
6.14,47.45,"Mesocyclops edax",20_9_2004_43.17833_-75.9475,,43.178330,-75.947500,20,9,2004
6.14,20.49,"Sida crystallina",23_8_1983_43.22111_-76.04444,,43.221110,-76.044440,23,8,1983
6.14,0.6,"Calanoid copepodid",19_9_2005_43.18083_-75.92639,,43.180830,-75.926390,19,9,2005
6.15,93.1,"Daphnia pulicaria",25_6_1984_43.18083_-75.92639,,43.180830,-75.926390,25,6,1984
6.15,10.36,"Diacyclops thomasi",25_9_2001_43.22111_-76.04444,,43.221110,-76.044440,25,9,2001
6.15,4.31,"Diaptomus minutus",25_9_2001_43.22111_-76.04444,,43.221110,-76.044440,25,9,2001
6.15,131.06,"Skistodiaptomus oregonensis",12_8_1997_43.21028_-75.92278,,43.210280,-75.922780,12,8,1997
6.15,137.5,"Epischura lacustris",6_7_2005_43.21028_-75.92278,,43.210280,-75.922780,6,7,2005
6.15,54.47,"Mesocyclops edax",16_7_1996_43.18611_-75.77083,,43.186110,-75.770830,16,7,1996
6.15,39.26,"Mesocyclops edax",14_10_1985_43.21028_-75.92278,,43.210280,-75.922780,14,10,1985
6.16,14.34,"Daphnia mendotae",21_6_1982_43.18611_-75.77083,,43.186110,-75.770830,21,6,1982
6.16,94.83,"Daphnia pulicaria",18_7_2005_43.17833_-75.9475,,43.178330,-75.947500,18,7,2005
6.16,74.7,"Daphnia pulicaria",12_7_1977_43.18083_-75.92639,,43.180830,-75.926390,12,7,1977
6.16,27.43,"Diaptomus minutus",17_10_1983_43.18083_-75.92639,,43.180830,-75.926390,17,10,1983
6.16,38.67,"Skistodiaptomus oregonensis",19_6_1989_43.18083_-75.92639,,43.180830,-75.926390,19,6,1989
6.16,29.72,"Mesocyclops edax",17_6_1991_43.21028_-75.92278,,43.210280,-75.922780,17,6,1991
6.17,7.3,"Bosmina longirostris",9_10_1985_43.21028_-75.92278,,43.210280,-75.922780,9,10,1985
6.17,5.21,"Chydorus sphaericus",8_10_1984_43.18611_-75.77083,,43.186110,-75.770830,8,10,1984
6.17,61.37,"Daphnia mendotae",11_11_1985_43.18083_-75.92639,,43.180830,-75.926390,11,11,1985
6.17,76.3,"Daphnia mendotae",11_7_1983_43.18611_-75.77083,,43.186110,-75.770830,11,7,1983
6.17,31.26,"Diacyclops thomasi",12_10_1992_43.18083_-75.92639,,43.180830,-75.926390,12,10,1992
6.17,51.84,"Diaphanosoma sp",12_8_1998_43.18611_-75.77083,,43.186110,-75.770830,12,8,1998
6.17,72.53,"Skistodiaptomus oregonensis",30_6_1997_43.18083_-75.92639,,43.180830,-75.926390,30,6,1997
6.17,16.99,"Skistodiaptomus oregonensis",10_10_2005_43.18083_-75.92639,,43.180830,-75.926390,10,10,2005
6.17,81.49,"Epischura lacustris",2_8_1993_43.18611_-75.77083,,43.186110,-75.770830,2,8,1993
6.17,264.85,"Epischura lacustris",9_6_1986_43.19472_-75.85361,,43.194720,-75.853610,9,6,1986
6.17,24.32,"Eubosmina coregoni",28_5_2003_43.18083_-75.92639,,43.180830,-75.926390,28,5,2003
6.17,63.09,"Mesocyclops edax",8_9_1999_43.22111_-76.04444,,43.221110,-76.044440,8,9,1999
6.18,14.22,"Bosmina longirostris",30_4_2003_43.18611_-75.77083,,43.186110,-75.770830,30,4,2003
6.18,9.62,"Bosmina longirostris",6_10_2005_43.17833_-75.9475,,43.178330,-75.947500,6,10,2005
6.18,111.69,"Daphnia mendotae",29_6_1992_43.22111_-76.04444,,43.221110,-76.044440,29,6,1992
6.18,80.16,"Daphnia mendotae",13_9_1982_43.21028_-75.92278,,43.210280,-75.922780,13,9,1982
